order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,delivery_time_gap,delivery_time_gap_hrs,purchase_to_approval_hours,approval_to_delivery_hours,purchase_to_delivery_hours
evDt2Iexb6ul,npZpRn98iwV1,delivered,2017-04-07 12:45:28,2017-04-08 02:10:19,2017-04-17 16:56:07,2017-04-28,10 days 07:03:53,247.06472222222223,13.414166666666667,230.76333333333332,244.17749999999998
luKA8uAYosv0,Z3bWp9ZXSXUn,delivered,2017-12-08 17:16:40,2017-12-08 18:00:55,2017-12-22 15:45:59,2018-01-05,13 days 08:14:01,320.2336111111111,0.7375,333.75111111111113,334.48861111111114
suC6qlHu4v0L,EzpC9tQiizrf,delivered,2017-07-14 18:29:40,2017-07-14 18:43:51,2017-07-31 19:27:48,2017-08-07,6 days 04:32:12,148.53666666666666,0.2363888888888889,408.7325,408.9688888888889
Ejd1ZFQ7UUqV,VyhXTFJ9tBw4,delivered,2018-04-29 09:43:34,2018-04-29 10:09:28,2018-05-14 18:58:37,2018-05-23,8 days 05:01:23,197.02305555555554,0.43166666666666664,368.81916666666666,369.25083333333333
iLvAvfgCEDSR,GabrKCkTQyeK,delivered,2018-01-12 20:53:30,2018-01-12 21:09:19,2018-01-18 20:21:47,2018-02-08,20 days 03:38:13,483.63694444444445,0.26361111111111113,143.20777777777778,143.4713888888889
WjNEmXt4AWKA,SOBYoGgWizYe,delivered,2017-01-18 12:51:23,2017-01-18 13:05:15,2017-02-06 16:56:48,2017-02-16,9 days 07:03:12,223.05333333333334,0.2311111111111111,459.8591666666667,460.09027777777777
8Uvs7teLNkM1,CjhxQUEwJFvF,delivered,2017-10-03 12:56:49,2017-10-03 13:07:41,2017-10-10 02:29:28,2017-10-27,16 days 21:30:32,405.50888888888886,0.1811111111111111,157.36305555555555,157.54416666666665
4EqkSLmnmvmk,2kBMKFLqWAXc,delivered,2017-11-22 17:20:48,2017-11-22 17:29:24,2017-12-07 15:46:40,2017-12-13,5 days 08:13:20,128.22222222222223,0.14333333333333334,358.28777777777776,358.4311111111111
bO2Tt8eO3y3o,GwRjyxLK0Fbq,delivered,2018-05-15 16:20:02,2018-05-17 03:34:48,2018-06-04 18:18:34,2018-06-04,-1 days +05:41:26,-18.309444444444445,35.24611111111111,446.7294444444444,481.97555555555556
UN0n8sFhu28R,qeySt2X4HvYl,delivered,2017-10-04 21:45:01,2017-10-06 02:25:13,2017-10-17 20:47:50,2017-11-06,19 days 03:12:10,459.2027777777778,28.67,282.37694444444446,311.0469444444445
T0pQyGkIMAJ3,hcEOJDRFSYy5,delivered,2017-07-21 19:53:51,2017-07-21 20:10:12,2017-07-31 16:42:03,2017-08-14,13 days 07:17:57,319.2991666666667,0.2725,236.53083333333333,236.80333333333334
qjm9jgWIwF8f,JcCOXNRXuHfJ,delivered,2017-05-26 21:43:20,2017-05-26 21:55:16,2017-06-02 13:12:15,2017-06-20,17 days 10:47:45,418.79583333333335,0.1988888888888889,159.28305555555556,159.48194444444445
7ht5DoPfBRZP,QN5q58hADASh,delivered,2018-05-04 14:36:14,2018-05-04 14:53:28,2018-05-14 23:28:32,2018-05-24,9 days 00:31:28,216.52444444444444,0.2872222222222222,248.58444444444444,248.87166666666667
YRUWyD91yfdk,Tmu6bJra64rX,delivered,2017-11-08 20:44:33,2017-11-08 20:56:07,2017-11-11 15:28:53,2017-11-22,10 days 08:31:07,248.5186111111111,0.19277777777777777,66.54611111111112,66.7388888888889
1yZdCLd4s7bQ,b5VtW5REiSlv,delivered,2018-05-10 09:39:51,2018-05-10 09:52:11,2018-05-16 20:27:02,2018-06-04,18 days 03:32:58,435.5494444444444,0.20555555555555555,154.58083333333335,154.7863888888889
JLyhNjSGEo4E,6xd8NLexD9ws,delivered,2018-04-16 20:46:53,2018-04-16 23:12:05,2018-05-16 00:22:05,2018-05-22,5 days 23:37:55,143.63194444444446,2.42,697.1666666666666,699.5866666666666
6P3nJCps6Nm7,MXJdJvcJ7cvd,delivered,2018-07-29 19:47:05,2018-07-31 07:30:51,2018-08-07 14:07:52,2018-08-17,9 days 09:52:08,225.86888888888888,35.72944444444445,174.61694444444444,210.3463888888889
YKACujZpN5cw,Vbd2howTfpg0,delivered,2017-11-27 19:06:12,2017-11-27 19:19:02,2017-12-05 13:48:54,2017-12-20,14 days 10:11:06,346.185,0.21388888888888888,186.49777777777777,186.71166666666667
vElPmDJvYZjL,olNfdDgNlyfV,delivered,2017-05-19 18:13:54,2017-05-20 11:35:41,2017-06-08 07:53:42,2017-06-16,7 days 16:06:18,184.105,17.363055555555555,452.30027777777775,469.6633333333333
rIgaMBemMNHd,alnee7wbaA3k,delivered,2017-07-07 16:46:44,2017-07-07 17:03:33,2017-07-17 20:52:03,2017-07-27,9 days 03:07:57,219.1325,0.2802777777777778,243.80833333333334,244.0886111111111
urQFuP1UDDOK,pPIzFfaoQX7A,delivered,2018-05-31 19:07:22,2018-05-31 19:33:21,2018-06-03 18:44:19,2018-06-26,22 days 05:15:41,533.2613888888889,0.4330555555555556,71.18277777777777,71.61583333333333
GVvDHgS7pH95,8W5YhZRMXVZX,delivered,2018-02-09 14:44:19,2018-02-09 15:28:54,2018-02-22 18:29:03,2018-03-08,13 days 05:30:57,317.5158333333333,0.7430555555555556,315.0025,315.74555555555554
SbrYwLiL6DEq,X6rSUNrtnkoZ,delivered,2018-03-31 16:15:43,2018-03-31 16:27:28,2018-04-16 19:58:46,2018-04-19,2 days 04:01:14,52.02055555555555,0.19583333333333333,387.52166666666665,387.7175
cf4Z2zf2UPl9,yTJ5zJ2I6rJr,delivered,2017-12-16 09:40:04,2017-12-16 09:50:47,2018-01-08 15:19:40,2018-01-16,7 days 08:40:20,176.67222222222222,0.1786111111111111,557.4813888888889,557.66
rPcOa5nuENIN,8jIWsVIp96pF,delivered,2018-07-24 20:03:38,2018-07-24 20:24:19,2018-07-31 20:51:43,2018-08-16,15 days 03:08:17,363.1380555555556,0.3447222222222222,168.45666666666668,168.8013888888889
q0F5PHM06S4o,V8c0gdWJK3fp,delivered,2018-03-04 21:52:32,2018-03-06 03:49:42,2018-03-13 22:51:30,2018-03-29,15 days 01:08:30,361.14166666666665,29.95277777777778,187.03,216.98277777777778
bDyoRZFy28u7,cygn8o3JOr5i,delivered,2018-03-17 11:40:05,2018-03-17 11:50:43,2018-04-16 19:48:43,2018-04-06,-11 days +04:11:17,-259.81194444444446,0.17722222222222223,727.9666666666667,728.1438888888889
NnqbxHzUooTf,B98niyS6WK8i,delivered,2017-04-05 01:37:38,2017-04-07 11:10:17,2017-04-12 09:40:59,2017-04-26,13 days 14:19:01,326.31694444444446,57.54416666666667,118.51166666666667,176.05583333333334
hT5GdKx70vRw,SLQ45d6ZZhER,delivered,2017-05-06 15:43:19,2017-05-06 15:55:19,2017-05-15 08:45:45,2017-06-12,27 days 15:14:15,663.2375,0.2,208.84055555555557,209.04055555555556
KAQfOeNeTRoj,zvAwgVDUz7g7,delivered,2017-03-20 23:00:42,2017-03-20 23:00:42,2017-04-06 07:53:05,2017-04-19,12 days 16:06:55,304.1152777777778,0.0,392.87305555555554,392.87305555555554
TAfods3WB5q1,9Eq0dDXQSU9g,delivered,2017-10-06 15:02:44,2017-10-06 15:14:26,2017-10-18 20:23:26,2017-11-01,13 days 03:36:34,315.6094444444444,0.195,293.15,293.34499999999997
JAgyTjtju5fV,xYPJDL1Brzzm,delivered,2017-12-26 14:31:08,2017-12-26 14:49:13,2018-01-03 17:47:58,2018-01-26,22 days 06:12:02,534.2005555555555,0.3013888888888889,194.97916666666666,195.28055555555554
P77A5SYfiwE6,haURmoND2dD8,delivered,2017-01-21 17:33:30,2017-01-21 17:45:19,2017-01-30 12:22:46,2017-02-28,28 days 11:37:14,683.6205555555556,0.19694444444444445,210.62416666666667,210.82111111111112
8GovOMg7RRpD,3gg0vhfNhck1,delivered,2018-01-07 13:06:13,2018-01-07 13:15:32,2018-01-11 21:43:38,2018-01-29,17 days 02:16:22,410.2727777777778,0.15527777777777776,104.46833333333333,104.62361111111112
JVsRNWd1Fp4A,lKwZjaykJ1y8,delivered,2018-05-14 08:55:22,2018-05-16 03:33:54,2018-06-18 18:18:28,2018-06-01,-18 days +05:41:32,-426.3077777777778,42.64222222222222,806.7427777777777,849.385
9Xlqzve0igMv,VbgOG0jcXejb,delivered,2017-04-03 03:20:30,2017-04-04 03:25:13,2017-04-12 16:28:59,2017-04-24,11 days 07:31:01,271.51694444444445,24.078611111111112,205.06277777777777,229.14138888888888
6WgXMCRd1pWl,ZJ372S17iPgI,delivered,2018-02-17 01:27:05,2018-02-17 02:07:50,2018-02-23 20:07:41,2018-03-12,16 days 03:52:19,387.87194444444447,0.6791666666666667,161.9975,162.67666666666668
dEDOF0cnaI1K,MTuiWCWHAEBJ,delivered,2017-09-04 14:51:24,2017-09-04 15:10:11,2017-09-19 19:33:36,2017-09-26,6 days 04:26:24,148.44,0.31305555555555553,364.3902777777778,364.7033333333333
hFN71su2Hw5M,RJ8nyObLHVVU,delivered,2017-12-18 12:40:46,2017-12-18 13:52:08,2017-12-27 17:22:33,2018-01-12,15 days 06:37:27,366.62416666666667,1.1894444444444445,219.50694444444446,220.6963888888889
xD82z9IRNlV9,Wp2c2QCtU4Yr,delivered,2017-11-28 09:42:51,2017-11-28 09:58:45,2017-12-01 18:33:27,2017-12-18,16 days 05:26:33,389.4425,0.265,80.57833333333333,80.84333333333333
pJ71u8rhuxt8,LZDWr08OCIo5,delivered,2017-12-20 13:24:20,2017-12-20 14:00:33,2018-01-05 19:19:59,2018-01-15,9 days 04:40:01,220.66694444444445,0.6036111111111111,389.3238888888889,389.9275
LDUaeHHqUnuk,ZPYNv6EjIgLt,delivered,2018-07-06 08:35:06,2018-07-10 04:25:18,2018-07-24 19:28:46,2018-08-20,26 days 04:31:14,628.5205555555556,91.83666666666667,351.0577777777778,442.8944444444445
pRYRumgKruBU,MmVa9JI6Q4LM,delivered,2018-02-14 19:11:25,2018-02-14 19:28:15,2018-02-24 00:18:51,2018-03-01,4 days 23:41:09,119.68583333333333,0.28055555555555556,220.84333333333333,221.1238888888889
ehrrLoecDpvP,Bc6EO3H3jR4F,delivered,2018-03-23 19:36:42,2018-03-23 19:50:29,2018-04-03 16:03:51,2018-04-11,7 days 07:56:09,175.93583333333333,0.22972222222222222,260.22277777777776,260.4525
1fyo5EnrIKHD,H3jq419HBOzy,delivered,2018-04-17 21:42:27,2018-04-17 21:55:19,2018-05-09 20:03:45,2018-05-18,8 days 03:56:15,195.9375,0.21444444444444444,526.1405555555556,526.355
gZPctf94bEXg,iLgFe2x7PWUu,delivered,2017-07-07 12:05:48,2017-07-11 06:43:38,2017-07-17 20:23:28,2017-08-15,28 days 03:36:32,675.6088888888889,90.63055555555556,157.6638888888889,248.29444444444445
7CSUqkqbf7Q7,tYffSvYxa9EO,delivered,2017-02-09 23:19:27,2017-02-09 23:30:16,2017-02-17 13:58:00,2017-03-08,18 days 10:02:00,442.03333333333336,0.1802777777777778,182.4622222222222,182.64249999999998
WNuPCCZVal6s,6SRxANVsha3N,delivered,2018-06-18 19:51:14,2018-06-20 03:18:08,2018-07-03 21:48:50,2018-07-20,16 days 02:11:10,386.18611111111113,31.448333333333334,330.51166666666666,361.96
KeiO9DWifxMd,IS2ksViGGZ07,delivered,2017-03-07 13:38:52,2017-03-09 02:35:33,2017-03-17 09:11:59,2017-03-24,6 days 14:48:01,158.80027777777778,36.944722222222225,198.60722222222222,235.55194444444444
DLIYbvA5yoQo,P9JABZgyBLV0,delivered,2017-07-13 17:54:53,2017-07-14 02:25:29,2017-08-17 18:35:38,2017-08-14,-4 days +05:24:22,-90.59388888888888,8.51,832.1691666666667,840.6791666666667
KzjYduvkIq09,5nJp92PZiVpe,delivered,2017-11-24 14:19:20,2017-11-24 16:32:18,2017-12-07 17:31:55,2017-12-14,6 days 06:28:05,150.46805555555557,2.216111111111111,312.99361111111114,315.20972222222224
RiBSA73Pok3j,bddlfUzxwA17,delivered,2018-01-20 22:34:35,2018-01-20 23:00:24,2018-02-09 21:11:49,2018-02-19,9 days 02:48:11,218.80305555555555,0.43027777777777776,478.1902777777778,478.6205555555556
8o30ehfUPrpv,8nWmmlW9aQ9S,delivered,2017-12-19 16:18:24,2017-12-19 17:19:22,2017-12-27 21:17:25,2018-01-19,22 days 02:42:35,530.7097222222222,1.0161111111111112,195.9675,196.98361111111112
aHXaH2OC77pP,PLBwhZDi7p3f,delivered,2018-01-22 11:29:34,2018-01-22 14:22:49,2018-01-31 15:22:53,2018-03-05,32 days 08:37:07,776.6186111111111,2.8875,217.0011111111111,219.8886111111111
DohMAtEJSiFF,Bgi4ecw1EnHV,delivered,2017-09-25 17:39:29,2017-09-25 17:50:16,2017-09-27 16:52:40,2017-10-10,12 days 07:07:20,295.1222222222222,0.17972222222222223,47.04,47.219722222222224
FeOCoEONGtEi,gQGkaXWjnmBh,delivered,2018-04-09 10:18:39,2018-04-09 10:30:35,2018-04-16 16:18:37,2018-04-23,6 days 07:41:23,151.68972222222223,0.1988888888888889,173.80055555555555,173.99944444444444
zcqFsj3LoS8w,nPfUbVWtavqN,delivered,2018-06-27 14:07:03,2018-06-28 20:10:14,2018-07-11 00:12:50,2018-07-27,15 days 23:47:10,383.7861111111111,30.053055555555556,292.04333333333335,322.0963888888889
dinwXPaDHiSY,kyBZYKaaN88g,delivered,2018-02-27 19:40:46,2018-03-01 02:49:06,2018-04-03 21:13:31,2018-03-29,-6 days +02:46:29,-141.2252777777778,31.13888888888889,810.4069444444444,841.5458333333333
ksVBsWMU539q,pWMu8grlCC5W,delivered,2018-07-22 22:00:38,2018-07-27 23:30:47,2018-07-31 19:32:32,2018-08-13,12 days 04:27:28,292.4577777777778,121.5025,92.02916666666667,213.53166666666667
R9rcwWHqJKDG,VckojZTjTK36,delivered,2018-05-18 12:52:56,2018-05-18 13:15:29,2018-06-01 21:42:44,2018-06-04,2 days 02:17:16,50.28777777777778,0.37583333333333335,344.45416666666665,344.83
kcd5VJUaETNj,RcQ4GJvmtbot,delivered,2018-02-08 09:41:27,2018-02-08 09:50:30,2018-02-21 18:18:58,2018-03-06,12 days 05:41:02,293.6838888888889,0.15083333333333335,320.47444444444443,320.62527777777774
AjRiUpWbaaQT,vqspocDNbo5Y,delivered,2017-11-21 21:34:05,2017-11-21 21:47:37,2017-12-09 15:12:44,2017-12-11,1 days 08:47:16,32.78777777777778,0.22555555555555556,425.4186111111111,425.64416666666665
dz4D24DK655X,jyo2Vl87HACt,delivered,2017-09-07 17:15:40,2017-09-07 17:30:19,2017-09-13 16:12:50,2017-09-26,12 days 07:47:10,295.7861111111111,0.24416666666666667,142.7086111111111,142.95277777777778
PaswAM2m3z98,lVy0yLNmhPWg,delivered,2018-06-06 12:33:03,2018-06-06 12:53:16,2018-06-12 14:42:29,2018-07-12,29 days 09:17:31,705.2919444444444,0.33694444444444444,145.8202777777778,146.15722222222223
RxRuo9VsxvIu,cvIl8uSJar9T,delivered,2018-03-24 16:38:22,2018-03-24 16:50:28,2018-04-18 00:56:57,2018-05-15,26 days 23:03:03,647.0508333333333,0.20166666666666666,584.1080555555556,584.3097222222223
wflfee0l8l7x,LFvi87l9y1WV,delivered,2018-06-19 12:10:13,2018-06-19 12:37:34,2018-07-05 06:03:34,2018-07-17,11 days 17:56:26,281.94055555555553,0.4558333333333333,377.43333333333334,377.88916666666665
KRiP565tLxNc,UJ3sCSVBmeZO,delivered,2017-09-17 22:57:10,2017-09-17 23:07:17,2017-09-26 20:32:51,2017-10-19,22 days 03:27:09,531.4525,0.1686111111111111,213.4261111111111,213.59472222222223
MvMNha8RLX72,4btdUyj58Ruz,delivered,2018-05-13 23:53:10,2018-05-15 03:55:50,2018-05-19 12:34:47,2018-06-05,16 days 11:25:13,395.42027777777776,28.044444444444444,104.64916666666667,132.69361111111112
9LSmiOAMG0lP,bE7JIAADU0jt,delivered,2017-11-25 00:55:18,2017-11-28 12:14:39,2017-12-06 18:54:59,2017-12-11,4 days 05:05:01,101.08361111111111,83.3225,198.67222222222222,281.9947222222222
LaUOEUMpsyxz,DzMVeRobpFhx,delivered,2018-01-28 20:46:28,2018-01-28 20:54:49,2018-02-20 16:18:45,2018-02-23,2 days 07:41:15,55.6875,0.13916666666666666,547.3988888888889,547.5380555555556
5XoIcVbM4KL8,VTecEfx3By6Z,delivered,2018-04-20 19:05:03,2018-04-24 18:59:19,2018-05-02 18:07:55,2018-05-22,19 days 05:52:05,461.86805555555554,95.90444444444445,191.14333333333335,287.0477777777778
Hb7QgALqfvCb,ceBrxSOiM9km,shipped,2017-05-15 23:30:03,2017-05-15 23:42:34,,2017-05-26,,,0.2086111111111111,,
YTfd9oLu0DX4,6ZNVDwxP8i2f,delivered,2018-02-22 20:53:14,2018-02-22 21:28:02,2018-03-28 22:04:44,2018-03-19,-10 days +01:55:16,-238.07888888888888,0.58,816.6116666666667,817.1916666666667
TRx3bi2Fk8Tw,UF0vzF9XBOwq,delivered,2018-07-24 17:06:32,2018-07-24 17:24:18,2018-07-27 15:38:32,2018-08-08,11 days 08:21:28,272.35777777777776,0.2961111111111111,70.23722222222223,70.53333333333335
RXNz9xG23u2y,gqHoKUzvlig0,delivered,2017-04-06 23:18:50,2017-04-07 02:15:07,2017-04-13 15:29:46,2017-05-02,18 days 08:30:14,440.50388888888887,2.9380555555555556,157.24416666666667,160.18222222222224
CB5nfclA6dfs,k1ctvysEY1HA,delivered,2018-08-10 07:58:37,2018-08-10 08:10:18,2018-08-13 17:07:56,2018-08-17,3 days 06:52:04,78.86777777777777,0.1947222222222222,80.96055555555556,81.15527777777778
HMdzvQw6Zbrz,wOIDa9ObqLGC,delivered,2017-04-15 21:33:36,2017-04-15 21:42:09,2017-04-20 12:36:13,2017-05-15,24 days 11:23:47,587.3963888888889,0.1425,110.9011111111111,111.0436111111111
us0jTr9S7COf,7Zye3aY6h0js,delivered,2017-11-23 20:44:55,2017-11-23 20:55:39,2017-12-01 22:18:52,2017-12-13,11 days 01:41:08,265.68555555555554,0.17888888888888888,193.38694444444445,193.56583333333333
gi58O66d0x9V,TrmM4Tx2USqN,delivered,2017-11-24 23:03:40,2017-11-25 02:14:25,2017-11-29 19:08:53,2017-12-08,8 days 04:51:07,196.85194444444446,3.1791666666666667,112.90777777777778,116.08694444444444
h1EJ9yOxPRJY,t1O2Wo9NMirC,delivered,2017-10-08 00:21:50,2017-10-10 03:56:18,2017-11-09 17:21:03,2017-11-13,3 days 06:38:57,78.64916666666667,51.574444444444445,733.4125,784.9869444444445
TuKPLlGs1Utp,mJsfNcL8BCrq,canceled,2017-11-02 23:12:48,2017-11-02 23:30:48,,2017-11-16,,,0.3,,
jWulBusFnhk7,f9Opu548FtqY,delivered,2017-09-24 10:31:10,2017-09-24 11:03:36,2017-10-02 22:07:39,2017-10-20,17 days 01:52:21,409.8725,0.5405555555555556,203.0675,203.60805555555555
CPwqPp62xe8V,OTxbN0bKX50d,delivered,2018-07-19 11:07:26,2018-07-19 11:22:59,2018-08-03 22:03:15,2018-08-09,5 days 01:56:45,121.94583333333334,0.25916666666666666,370.6711111111111,370.93027777777775
51hKhB6mKw7G,HO23lHPcssXZ,delivered,2018-02-25 19:12:52,2018-02-25 19:28:00,2018-03-27 19:21:35,2018-03-19,-9 days +04:38:25,-211.35972222222222,0.25222222222222224,719.8930555555555,720.1452777777778
Q194h1fhhoQg,4IRYvkDNXC2m,delivered,2018-05-22 13:29:30,2018-05-23 02:55:12,2018-05-24 14:27:22,2018-05-30,5 days 09:32:38,129.5438888888889,13.428333333333333,35.53611111111111,48.964444444444446
1qgmxheD9IeI,xjBidiH1Bjp6,delivered,2018-04-21 19:47:34,2018-04-24 18:58:48,2018-05-01 15:11:06,2018-05-21,19 days 08:48:54,464.815,71.18722222222222,164.205,235.39222222222224
7um7m14ySCaU,fQYfAUv4ndqG,delivered,2018-06-09 16:04:38,2018-06-09 16:19:43,2018-06-15 21:22:35,2018-07-03,17 days 02:37:25,410.62361111111113,0.2513888888888889,149.04777777777778,149.29916666666668
WyW53UqoVzif,wOvz00UdtHd4,delivered,2018-01-19 15:54:00,2018-01-23 03:37:33,2018-02-06 22:32:03,2018-02-19,12 days 01:27:57,289.4658333333333,83.72583333333333,354.90833333333336,438.6341666666667
26k4FBfZYLVl,7zBAzp6ajDYn,delivered,2018-01-13 15:02:06,2018-01-13 15:31:39,2018-01-24 17:03:16,2018-02-14,20 days 06:56:44,486.94555555555553,0.4925,265.52694444444444,266.01944444444445
tUif1EAnaFR6,mac8BzA5FbZ1,delivered,2018-01-25 10:02:22,2018-01-26 03:18:38,2018-02-05 22:04:57,2018-02-20,14 days 01:55:03,337.9175,17.27111111111111,258.77194444444444,276.04305555555555
BD7BxsstJdjj,Y8Mx17ZqRwAB,delivered,2018-03-15 13:14:27,2018-03-15 15:29:26,2018-03-27 02:16:33,2018-04-03,6 days 21:43:27,165.72416666666666,2.249722222222222,274.78527777777776,277.03499999999997
GRPRlycW1Vti,QApReR6N7EHs,delivered,2017-04-11 12:45:57,2017-04-12 13:07:09,2017-05-12 13:21:50,2017-05-05,-8 days +10:38:10,-181.36388888888888,24.35333333333333,720.2447222222222,744.5980555555556
JsdAZWGMQP07,89a0vqNi6Cpr,delivered,2017-03-22 12:29:08,2017-03-22 12:29:08,2017-03-30 11:21:47,2017-04-13,13 days 12:38:13,324.63694444444445,0.0,190.8775,190.8775
5KeDm6y3ClFI,i34GuEOd44ae,delivered,2018-06-30 17:24:11,2018-06-30 18:30:18,2018-07-05 21:38:26,2018-07-24,18 days 02:21:34,434.3594444444444,1.1019444444444444,123.13555555555556,124.2375
CXxGW4qLJRD3,N6CqA84y5GG2,processing,2017-01-25 15:28:32,2017-01-26 02:10:59,,2017-03-06,,,10.7075,,
RGKMDbDMDsjA,ta7XbZdA89dP,delivered,2018-05-12 16:00:38,2018-05-14 08:15:15,2018-06-08 02:18:46,2018-06-21,12 days 21:41:14,309.6872222222222,40.243611111111115,594.0586111111111,634.3022222222222
ihRZn0jy6AU3,58sJsx9wdTAk,delivered,2017-09-13 19:22:05,2017-09-13 19:35:14,2017-09-22 19:49:03,2017-10-02,9 days 04:10:57,220.1825,0.21916666666666668,216.2302777777778,216.44944444444445
Ee5Ih1ej6h8f,20N85xq4nlr0,delivered,2018-04-15 11:05:16,2018-04-17 05:50:27,2018-04-24 17:28:52,2018-05-07,12 days 06:31:08,294.5188888888889,42.753055555555555,179.64027777777778,222.39333333333335
6Tb4wR9GugmK,u1FnZydlAuJW,delivered,2018-08-08 16:42:33,2018-08-08 16:50:16,2018-08-14 16:44:28,2018-08-20,5 days 07:15:32,127.25888888888889,0.12861111111111112,143.90333333333334,144.03194444444443
rkYup7AsXWbB,g0IpmaajqXXX,delivered,2017-08-03 21:31:40,2017-08-03 21:45:11,2017-08-18 12:43:42,2017-09-11,23 days 11:16:18,563.2716666666666,0.22527777777777777,350.97527777777776,351.2005555555555
FhZmyANS1ZEb,q5NwfA1afTiC,delivered,2017-03-21 18:25:08,2017-03-21 18:25:08,2017-03-27 12:26:53,2017-04-07,10 days 11:33:07,251.55194444444444,0.0,138.02916666666667,138.02916666666667
FiTKBt5VtP1o,mLJrc7OMElFN,delivered,2017-08-05 15:18:41,2017-08-05 15:30:22,2017-08-21 08:42:32,2017-08-29,7 days 15:17:28,183.29111111111112,0.1947222222222222,377.2027777777778,377.3975
dI68Wy3LvcqX,HTWd6bdS78B2,delivered,2017-06-26 15:59:30,2017-06-26 16:15:17,2017-07-04 16:46:26,2017-07-14,9 days 07:13:34,223.22611111111112,0.26305555555555554,192.51916666666668,192.78222222222223
PDY9UwHWZnnz,DIfpSgHOk8wt,delivered,2017-10-20 21:31:17,2017-10-20 21:49:23,2017-11-13 23:24:35,2017-11-22,8 days 00:35:25,192.59027777777777,0.3016666666666667,577.5866666666667,577.8883333333333
JM6tbvFbng1i,FozpQVTXu7HZ,delivered,2017-05-21 08:00:06,2017-05-22 10:42:04,2017-05-30 08:11:54,2017-06-13,13 days 15:48:06,327.8016666666667,26.699444444444445,189.49722222222223,216.1966666666667
vUgLfy9T0AF8,c2yq6jfcAO0S,delivered,2017-07-05 10:09:40,2017-07-05 17:41:32,2017-08-17 22:37:46,2017-08-10,-8 days +01:22:14,-190.62944444444443,7.5311111111111115,1036.9372222222223,1044.4683333333335
xCk0cvaysumD,PhgMAhlzBvnk,delivered,2017-09-11 22:34:40,2017-09-11 22:45:23,2017-09-19 21:27:01,2017-09-29,9 days 02:32:59,218.54972222222221,0.1786111111111111,190.6938888888889,190.8725
WAu86HFtIgXF,M8PAH6oynUBy,delivered,2017-08-07 10:36:36,2017-08-07 10:50:19,2017-08-16 18:28:55,2017-08-31,14 days 05:31:05,341.5180555555556,0.2286111111111111,223.64333333333335,223.87194444444447
GP31hKv9Dqch,2BBrfqLA4YPF,delivered,2017-09-05 09:29:17,2017-09-06 19:43:28,2017-09-13 19:53:31,2017-10-03,19 days 04:06:29,460.10805555555555,34.23638888888889,168.1675,202.40388888888887
pKvFF8bWrOeZ,OytRq5o4EdHX,delivered,2018-04-05 19:10:04,2018-04-05 19:29:46,2018-04-11 18:56:42,2018-04-24,12 days 05:03:18,293.055,0.3283333333333333,143.4488888888889,143.77722222222224
qTWzMyy6PZPq,LUQojV4fLBXv,delivered,2018-05-10 21:33:51,2018-05-10 21:51:15,2018-05-25 19:51:10,2018-05-29,3 days 04:08:50,76.14722222222223,0.29,357.99861111111113,358.28861111111115
nvfSRcNqVdVy,PX4iZMvx5MfW,delivered,2018-05-03 10:12:15,2018-05-03 10:57:01,2018-05-10 00:36:54,2018-06-06,26 days 23:23:06,647.385,0.7461111111111111,157.66472222222222,158.41083333333333
8dItIkbz4FvZ,l6EkCR6nA5yW,delivered,2017-08-11 00:21:50,2017-08-11 00:35:20,2017-08-16 18:12:43,2017-08-31,14 days 05:47:17,341.78805555555556,0.225,137.62305555555557,137.84805555555556
OWq3xues5mYf,AVPYeu6fVyV7,delivered,2018-08-27 12:39:11,2018-08-29 03:10:17,2018-08-30 15:42:35,2018-09-27,27 days 08:17:25,656.2902777777778,38.51833333333333,36.538333333333334,75.05666666666667
AAw0icsptPUW,vylKixwnRDb8,delivered,2018-01-04 11:11:33,2018-01-04 11:28:39,2018-01-10 12:42:09,2018-01-29,18 days 11:17:51,443.2975,0.285,145.225,145.51
ER78yNcvymPZ,w3MtJSOXaIqs,delivered,2017-11-27 18:40:21,2017-11-27 19:12:02,2017-12-04 15:37:47,2017-12-11,6 days 08:22:13,152.37027777777777,0.5280555555555555,164.42916666666667,164.95722222222224
2pVVxC7qhR3x,vhfnUJbKNFnA,delivered,2017-03-20 14:37:32,2017-03-20 14:37:32,2017-03-27 14:04:17,2017-04-12,15 days 09:55:43,369.92861111111114,0.0,167.44583333333333,167.44583333333333
XfeBqAV78Hcg,l5wxjHtcwyEI,delivered,2018-03-09 17:34:51,2018-03-10 18:08:26,2018-03-27 01:32:17,2018-04-02,5 days 22:27:43,142.46194444444444,24.559722222222224,391.3975,415.9572222222222
MYa7PqRSx3GM,DaoBVjdOL77L,delivered,2017-11-14 00:52:49,2017-11-14 01:06:51,2017-11-24 19:32:25,2017-12-08,13 days 04:27:35,316.45972222222224,0.2338888888888889,258.4261111111111,258.65999999999997
bueGuwoGwc4o,ojj8REYoGmqM,delivered,2017-05-27 23:34:01,2017-05-27 23:45:20,2017-06-19 20:57:41,2017-06-21,1 days 03:02:19,27.038611111111113,0.18861111111111112,549.2058333333333,549.3944444444444
77mpgCwu5SUg,URFLbI4uSQWH,delivered,2018-01-30 15:07:08,2018-01-30 15:15:35,2018-03-05 17:08:58,2018-03-02,-4 days +06:51:02,-89.14944444444444,0.14083333333333334,817.8897222222222,818.0305555555556
