order_id,product_id,seller_id,price,shipping_charges,shipping_price_ratio
TXjfmVtE02Ks,Lo3zzpVioPCk,l1pYW6GBnPMr,779.9,47.55,0.060969355045518654
xdeLUlNuEUW5,nRkDfT1MBebs,EGW4UK5bOeEZ,11.04,54.02,4.893115942028986
WjjNScf6AIjQ,gkfasnfN0kN7,D7NzEafaOeCX,121.9,47.55,0.39007383100902376
r7A5etAH3ooD,Ri0eFQKoFekL,JX4iwTS6jjJU,89.91,34.33,0.3818262707151596
9roZ8lxjUTO1,zgeloe0hFyo4,73jr4z4JJLzT,509.99,55.54,0.1089040961587482
fPPP8wcyx475,fa824m5SteAm,3KuTukGXgD7C,18.1,45.0,2.486187845303867
E28PDjdFxVgz,v3fOaA1udmu4,jjXWfTPdbwzQ,95.03,39.6,0.4167105124697464
xPplUFF7JIkv,bw7R2cl96E5V,ygJs6VPSMZTk,156.25,61.42,0.393088
JuLF56oYOwLm,F1FBNZnox1VK,1UBbfTkC9FVR,525.99,60.65,0.1153063746459058
pnbYqlq4Vvjs,sOprSt1nnIHI,Uhxp4jLBVzJq,966.9,17.52,0.01811976419484952
yZlYM9k7PK9Z,a21xy59WMqiF,TONxC5aLQqev,42.89,12.28,0.2863138260666822
jvimGDRCqdrF,ymZvN9XtTHxn,Kvozkx4dDVxL,509.99,47.55,0.09323712229651561
J4PelioPqhje,81ifmuYBlIkQ,eoYO9MccUByn,692.0,50.83,0.07345375722543353
VNtr9bL3J0pT,2H4WpZ0EIw4e,Pop7GYTjKtm4,849.5,20.11,0.023672748675691583
VMTMs0TiMf5Q,eu0K7e1xGiHl,bI5cDrYjs9Qa,222.98,19.96,0.08951475468651898
ijVhsEKE840n,SLANLZkCbYI1,Mhg6gqpiKkO7,26.99,30.66,1.1359762875138941
ZMfuAFTByQZb,1ZN8YfXYceKE,EGW4UK5bOeEZ,142.0,10.01,0.07049295774647887
lh77zQlLqgCZ,fSd3B6Rpk70W,giqDC4P2HqKt,208.95,75.01,0.3589854032065088
hIk6JgsaOsXs,XIp6UXwPtBV1,3KuTukGXgD7C,137.88,30.66,0.22236727589208008
JUS6Oit7GZ64,VkMBucgDoCek,KH9VVC2iPaCb,145.99,47.55,0.325707240221933
1ozAAeQdAcqm,F9qRAB7F9mj0,H8Ys0YKTGDmJ,87.99,16.3,0.1852483236731447
NPe7CrhDhnXu,6qgnko9jYzVo,lbmduirZT5rh,89.56,72.16,0.8057168378740509
L2aLq1qfJ9uq,cQGYrx1hjhZM,wHLrHzu1U5IX,170.7,15.66,0.09173989455184535
FJlpLiLUt6KC,USrWNwdVuUhu,lfRV5qiPQJXi,116.55,25.62,0.21981981981981982
5x4yjaq6b8fA,wdV7yJzaz3Su,coi9xkdo66JI,231.27,13.8,0.059670514982488
JIZ2oQYTZHNk,5HUJ9cXKMTg8,LSyj0QCn90kY,26.77,74.49,2.7825924542398206
6LVZJtCROuJ2,nEEdWULWEuf3,h5jBMl1c5nuX,154.69,20.9,0.13510892753248432
pmapbV5BoGEM,TUNb0J5qnXFJ,OkFthMYQJf3H,104.4,2.46,0.023563218390804597
GnayxV4Nxthr,0vbEvli2JYJu,RKad98cTxhSb,95.03,15.77,0.1659475954961591
LVpUcetkBbxP,KFuPwSsJH9FK,K0qPVGdA91KO,252.99,90.26,0.3567729949800387
8wpT3WMO25Xc,tuzxyyg5P7MP,GXGGgdIiVtUt,60.09,47.99,0.7986353802629389
eI8MsWbvAs3y,TrkC0nFZxBYC,nQlmkVGs3xYh,692.0,33.9,0.04898843930635838
TXczeZ6aO4zY,qBzgJgPNmRPY,6F1OutNfSmRE,128.99,43.69,0.33870842700984566
PFxaATij4k4I,4TbhOrkrl9kV,XoReeOEjvEuw,36.79,7.52,0.204403370481109
rfUWchT4QvR9,PsjeOBiRtk2w,rbYbnyUeaLLr,26.77,67.26,2.512514008218155
rAcnJbhC5Ism,kZlvRdGoX0J7,CeQVeM8DRYiN,40.8,50.63,1.2409313725490199
BxH3BhE1sYOh,5J7az1rwth4i,yGbPyLPc8PmT,1094.04,21.51,0.0196610727212899
jUJ2tSwqRFWV,2ZXGyw5x2GRJ,QUQxV1OQ4enE,314.91,26.48,0.08408751706836874
Bcd2zwwi9uji,hU0rvMAoQvSJ,2cg7E5j1pzxq,172.99,17.44,0.10081507601595469
QHORf5ZvpbP6,Mn6RP1hUteKT,MTCYzcZ3QMv9,579.75,1.71,0.002949547218628719
pifc7inNe9gT,0vbEvli2JYJu,RKad98cTxhSb,95.03,56.65,0.5961275386719983
xrw2yGwZKyB7,qPyyNaUWNP31,yGbPyLPc8PmT,2130.0,22.97,0.010784037558685445
tBRJe1NQCfgk,10CdCi3zYLWu,tjn9TXOjEGlU,419.9,7.52,0.017909025958561562
55vpn1B56yNy,v4ZwtEGQ4N0h,9OW1ODEpHxLL,125.46,34.42,0.2743503905627292
ehNPpQqSlKdf,NdsZzUyOltvt,pxyYUYfBOHRj,153.78,53.29,0.3465340096241384
x2P9v3Qkmzx0,ZfCffo8NeNSN,eCVvpO3y8lid,55.65,20.9,0.3755615453728661
4dynn7DKPKbT,r5eTD1eu0tRe,ruq0u2ZpAMDr,127.77,47.55,0.3721530875792439
lMsOE22ZpJLr,nLIlaBtSSOpZ,YZFX703gR92v,692.0,48.34,0.06985549132947977
UWnBP7Jaf3dq,Um0nWLd6BzgO,ayhLmlhfbHnI,20.94,77.1,3.6819484240687674
hHj6g15aIl8p,utVPLgd1LM3F,yGbPyLPc8PmT,1899.0,41.41,0.02180621379673512
qtVkVFt8QWuj,c0q5BVvDDPHx,XePbD5Ocm6Yk,44.06,61.36,1.3926463912846119
e7YxHZnUwbRP,ojKOZNiAjf83,MD95fJyKH99j,56.0,14.62,0.26107142857142857
eQ6Wg56un4Dm,O6jtUG1PO9AO,nKBsxjDoWKEM,42.89,32.34,0.7540219165306599
uJvGNvo2gzxA,ODyJoa9m6vXF,3f1YtqXDwmbg,1069.36,31.87,0.029802872746315556
W13pYnYcZdHm,eoBPk2MYKVPH,YyL84Vm0srCc,517.8,48.34,0.09335650830436464
dnueIcM82ym1,ZNl6BY792DHN,2cg7E5j1pzxq,121.87,7.56,0.0620333141872487
snv6P9XcUfOS,eg3afeqnTZNy,3k8LOQ1gSUEN,698.9,20.9,0.029904135069394763
H8pCLmZXLLAA,2D6V3dLMQ50V,Z5HZLMEMP8tD,46.55,99.3,2.133190118152524
t7pYpqOPard7,YjrBSbckUvcR,oWcYLW13ffUX,749.99,64.41,0.08588114508193442
wNtyX3fBPbVJ,Gg1Mp26z7B2n,d3UkhSmgUAO1,56.89,6.08,0.10687291263842504
xpjGIR5vGYU5,foormAD1WSvu,NwPn61VaD1X6,288.28,6.87,0.023830997641182187
sha90vnNCN79,GLUk6bcvnfwR,yHsOFiqVrV1u,518.18,38.66,0.0746072793237871
KVMgYFi4SATa,bl45045JCEyJ,V8Stg8HdXCTe,453.7,31.71,0.06989199911836015
m232AXPXf2wn,U1660zp3pRjD,mFvZj7UmZKhl,38.9,37.87,0.9735218508997429
ThD1dJvWALRU,CpeCg2UGCL6P,AvTLykupHOIB,2600.0,30.66,0.011792307692307692
GXDpFMH5MSPf,VQFmnP0tfdNX,A7s2wiNKJ3HW,82.8,47.55,0.5742753623188406
q0QsJYw3ISeK,GvBzGCvvIC2D,v4i9GZGfxgTZ,679.0,44.29,0.0652282768777614
HdPiXQnktdxz,ehMEGgxknKhI,fwR0FRPnUGdV,523.19,50.28,0.09610275425753549
gUASXU9CHfuN,m0Lw8m6joRAS,AvTLykupHOIB,127.77,30.66,0.23996243249589105
cwdefpCN1wcG,fMJJKrPBk8MK,l1pYW6GBnPMr,779.9,47.55,0.060969355045518654
f8e3LauYA25J,y2GKLhO2kA6a,bNCLRjh6FYNu,33.1,110.14,3.3274924471299094
8r7SAF7sAV0l,UgkSjxoiV9Ev,UOGIrJtSldvd,252.99,50.83,0.20091703229376653
h9G0mZc67LS2,ihmIydLcJDUj,BWczKEOZMEFy,38.94,67.93,1.7444786851566516
pf6IkxCzY1GI,ZvqpPIcpiYHc,ItYhqrkUww7D,154.88,60.37,0.3897856404958678
X3gbKyWKsVzW,8KlkpbQGYpwf,B907Fr0zbIbQ,692.0,82.01,0.11851156069364163
temigi3xving,ZvqpPIcpiYHc,ItYhqrkUww7D,234.89,24.44,0.10404870364851634
40cSIAyRbayD,DtFdkFYT5kHk,pImUu4Q4awRx,134.57,32.34,0.24032102251616264
6oS9W0WNmat3,HRXu29GwfAUj,Uhxp4jLBVzJq,100.0,171.88,1.7187999999999999
1FdvzPFH3y69,rVJfMng4bBN3,aGNkz7OzMqgd,99.2,21.88,0.22056451612903225
LwpvdZ8LEScB,IfqTVSHba0Vb,CnXSfHVMhUjU,24.62,50.83,2.064581640942323
2GcSwue5xJ5E,3qN39gTPibho,smK689qrlIx3,399.2,50.43,0.12632765531062123
XTrqJ6bcUgeM,zGY9MDzOpdXU,s9PULoMk80qE,56.89,7.01,0.12322024960449991
VLgdXD78MQOH,UXjETaNNVI2Q,YVBAT3QqF9Qj,98.44,10.24,0.10402275497765137
b5IW9YLjDobQ,s284eb92Zw1i,UmQttOWjmUMt,100.0,17.5,0.175
YixnJ3mN5XLt,ZKZ3H2JYcgAI,rTKC7c3Tt984,26.77,43.54,1.6264475158759806
vUSrORvkEb2O,aKNT62pXFN0N,WISJVlNik8xN,2498.0,38.25,0.015312249799839871
qRBTVEIV1eak,SLgGMfp61p86,QE9wiuh5KNOG,84.3,32.47,0.3851720047449585
CFnXpKPFVSpq,izRKti1xtJAb,2QLSf7Kgi2WU,97.44,30.24,0.3103448275862069
Ig7tdE72aMgY,e3lz5eU8UHJd,DhnYfWO3PJ5F,62.83,20.02,0.3186375935062868
II13moixRIy4,zshJhzyjUYvc,4cJY064rRFhL,137.88,133.85,0.9707716855236438
VFCCv54aLwRL,JzQHIJlMka7c,wjeGODe1DeCm,438.99,76.11,0.17337524772773866
nlGyigGQDOKF,ANT4x2GMiSmp,coi9xkdo66JI,122.61,0.34,0.002773020145175761
07QjZZuN1yiE,0F9bppUSXRdc,999DyhJGNdEO,79.8,62.71,0.7858395989974938
Ba7K27rO1oVs,Xde7SEK9c4zB,9mUBYR4LiO1Z,749.9,21.49,0.028657154287238296
ef9b8jUz3r1A,rIOgtNVEOuNY,AHG0TE6bRNNY,83.36,47.55,0.5704174664107485
Hcq4biiUZ7T5,vJkiaQPRvxQH,9fFFM6RBxCkT,111.27,6.08,0.054641862137143886
CHkRjySE2hzv,MX6Iekp1Z2JL,4FPckp1t3j1n,188.8,81.01,0.4290783898305085
sc7UmX9BHKBr,MXIDpBL8zOVA,XiLZgWSbLbMn,26.18,72.64,2.774637127578304
vhqbXG7GCZSm,KwqpyCg16vLV,V3iKL8r9W9NR,475.0,24.23,0.05101052631578947
2pkLohDiXuUh,QqgOHHt6pJ6e,Ko3LWNo5BK3H,68.1,3.23,0.04743024963289281
XnEQMTmSrZHd,vJ4fhrRBZc7K,YWrRrmqn7vbm,38.8,45.0,1.1597938144329898
03vCrUtGN64a,DwErrH6eI5GJ,0Mzbc3aACMOQ,60.09,59.2,0.9851888833416542
q9TsBKxyZbk2,n7dL77KbUKex,03udyaVfPg3w,30.94,108.47,3.5058177117000646
H4iL5ncYkbwX,396PYX9BKPqY,VpHnxUjS1VmL,100.0,48.14,0.4814
uFm3pU0dUoDq,drFiZaMvQMeM,nGUM92Z4IKz7,122.3,63.1,0.5159443990188063
ZZsIYkDLoVJ8,R2u3pJSgF7Gr,OnC6iPAbNc8Z,59.88,2.46,0.041082164328657314
yyjdpAQ3XWqq,9NwzO0Pm0fDM,r7VxefoTVHbb,692.0,25.47,0.03680635838150289
pwqSKKJOd2Wu,5a3fOLvOnQ3s,coi9xkdo66JI,26.85,17.44,0.6495344506517691
QS2WXw0MNAfW,EVX4usCNEQzW,ruq0u2ZpAMDr,231.27,47.61,0.2058632766895836
yACkWsfsIEJ7,unxOuYd3gJgE,coi9xkdo66JI,359.5,0.69,0.0019193324061196103
kpErMp5on4xs,V5xjUk7cvLoR,80PfrXwjDKzL,75.25,17.13,0.22764119601328903
yYhh8yhqAoWZ,GniK0Q90n2cU,d2khlZKgUtqM,749.9,8.37,0.011161488198426456
EU8eJ6K6Yh7n,23A7htX4Zj8y,2a07LobkzHUx,266.55,67.11,0.2517726505346089
MlEKsjRnlSJK,tBNZdVPFc1mK,vJf4Jmjx31y3,292.0,32.95,0.11284246575342467
gc1oQmWr77xE,ogNSfA3W5dQz,8cMMpAAFEsxE,36.5,47.55,1.3027397260273972
J5jIdOBtDAdZ,AMKIgKd1s17B,TuPm19CMKvrM,28.55,38.6,1.3520140105078808
XEgkISCLDMAN,aDLrFSnSdkJb,5iSGJ4lNi64X,75.89,67.11,0.8843062327052312
ilAr5ppvBCH9,1WpAJOFFhR8N,73jr4z4JJLzT,509.99,92.95,0.18225847565638542
ngsyBoPyrXGY,WbGPFI6nIlov,MLuZgDcJ0mqw,358.99,12.63,0.035182038496894066
iN1HV1XRgzDi,g37Iabbu6HGd,2Vzr14MB7bRD,56.89,35.38,0.6219019159782035
tjnAg7O8UflE,46FvaUNhri9z,ENekhljjhevR,692.0,2.31,0.003338150289017341
jfyvJ4kqzRJC,65aAar9zakjQ,7ANVd9LVZplS,820.05,101.7,0.12401682824218037
rqwX5wEaNGZh,QkXrhq83aRfL,OmnaX5eZIQPH,517.65,38.01,0.07342799188640974
z5A26vhSwhF8,youSexucpNGp,MrnDWxZVVLrO,595.0,23.13,0.03887394957983193
xSw2LoyBpM3l,ruksAzpogPAJ,yGbPyLPc8PmT,106.74,27.02,0.2531384673037287
k46Iic96N9x2,gty5uS6url4P,ruq0u2ZpAMDr,127.77,21.98,0.17202786256554747
pwjudH4AG8iZ,Z8mxbW4HXARi,XLo80zvVWiTR,548.35,25.94,0.04730555302270448
xrfJtcBwiTPu,4gSpU6As2iIY,3KuTukGXgD7C,518.18,47.55,0.0917634798718592
9dHZkZ8eriXs,kUqB8py9uOlX,M7OVNMxVkGDc,115.87,6.15,0.053076723914732025
0DnfP0RlRdWx,4xhR0Fr2MyQm,A7s2wiNKJ3HW,64.4,68.87,1.0694099378881987
wlUJAfDDF8q8,0gejhS4UtCYM,hSejNkQSw3i2,518.18,21.98,0.04241769269365858
e1O5X1m1bd3I,VzdWmhba9HIP,jM0P4htO7FcM,19.3,26.11,1.3528497409326423
o3L9ZpQUqj3w,MVUOs7OvBaiQ,B025lNndXwWx,849.5,35.48,0.04176574455562095
kswCqh5rxxOs,e0Efu5ynA91c,bI5cDrYjs9Qa,339.0,15.81,0.046637168141592925
X94jqdpeDbFy,0tvYY9kXqz2w,lnvB1XSo3zwf,89.25,163.52,1.8321568627450981
CL2eGL2TzJU4,9NwzO0Pm0fDM,r7VxefoTVHbb,509.99,17.38,0.03407909959018804
MqFFHDP3IvsR,Qxcf6l9k8oER,xqS6FkG5qqve,509.99,41.41,0.08119767054255965
gBHTwB1Ddwf8,1edaUIVffPFF,RsUgQvBvc24M,159.9,4.24,0.026516572858036273
mQYNgqfpSDkE,wGtSb0qa15YW,9xdiogxz7kit,364.98,22.47,0.06156501726121979
iNocFkazJ2cT,lwRF7n5R65nN,CnKPp1VuEALN,45.9,14.29,0.3113289760348584
5fhIJCXH8NGG,GfC4r6jN8ocw,BxFCXjoY4962,299.45,19.2,0.06411754883953916
rfJ7ilsLU9SH,thVu8wtNKd5H,g6AdzghqF6DD,318.33,45.79,0.14384443816165615
LBCrocFP8Ppe,vs5HaXRl8Cko,sCFB5ngSqQzf,538.9,20.86,0.038708480237520874
fARA89BK4uBx,YoJUbtG5fgW5,r9PPtLpzZVdj,17.49,0.34,0.01943967981703831
FmNRKgOl1VBa,ajtPdPNFRHBo,N5BGxhFNHIz2,13.97,35.26,2.523979957050823
XOwmqEgV1gyS,BFbSQQBm5NgM,1h6SSNc2BYo9,86.32,32.26,0.373725671918443
tTJKvBjt0gPn,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,33.31,0.585515907892424
NUbzV9O8eyFg,PUtzwajjcI8F,rCgkhyqKQ2Fw,42.89,50.28,1.172301235719282
HVYwOR0l9XcG,e8zrprw200NG,DpK701TIIZN7,68.1,73.58,1.0804698972099853
BnmwXuEMC4nQ,ANT4x2GMiSmp,coi9xkdo66JI,156.9,21.19,0.13505417463352454
TqaORP9uYUIA,M9Rq7Nx8etjk,X6sOuk28jDFW,692.0,23.11,0.033395953757225434
2IvTCMdVs1qt,fJDVlfwy8rz2,JcRdnPnWEDp7,1499.99,12.86,0.008573390489269929
uwg3LEgI4gab,dQWI0dmpRJyV,m6IJZtqbZBZn,517.65,74.69,0.14428668018931712
7bbU927kh6KT,2vFEY0c4ZIPU,0TGBD26I0208,347.45,51.38,0.14787739243056555
9iDz43zZv4tP,tIRhrNfxVGL3,TS138RFieWKn,83.88,7.61,0.09072484501669052
xJIYADba4HDe,NsfeYmlD6FXr,0IrmNDkZ8lJi,127.77,54.99,0.4303827189481099
uwiJ4BHUuhUO,owcxMrN4teAJ,yGbPyLPc8PmT,49.38,19.86,0.402187120291616
UcODg5Mr1H8x,nRCGSNEb4RUm,0HbVEHMspxA1,137.88,38.61,0.2800261096605744
wyxvxMmHVK5z,OyGJKffqWkTU,RKad98cTxhSb,194.99,91.68,0.470177957843992
ZUDzJQKgcmjV,cIALMvgTWJrb,K0qPVGdA91KO,355.79,20.9,0.05874251665308187
27IhkFIHZFOs,bKGY4nbxEcI9,7gwed5kpmNMJ,45.49,64.25,1.4123983293031435
T36jnlt3v49N,XOwddL2y9vgr,hmS6KkvxMbyF,819.9,47.55,0.05799487742407611
4wS7QbexQsMc,eQlRPwnWRriW,YoyX69dLeh8I,128.99,24.02,0.1862159857353283
XLsmpJlmtWyl,al9oKe9RldoR,YVBAT3QqF9Qj,334.9,26.34,0.0786503433860854
wUDOxJkqYWQe,KZ3JFBqxFvTo,6F1OutNfSmRE,692.0,33.48,0.04838150289017341
oCnnmVdoXt7t,7tqS6Bau0w8J,yrRN2gKIgYet,167.0,6.08,0.03640718562874252
hyeXz1ftmVpZ,FWWxEuBC05g2,rFOPJYyEBN4Q,56.89,27.32,0.4802249956055546
tUqREZwm9nhH,77YHWauoWSee,oqejBC0typqo,27.8,28.63,1.0298561151079135
UPXYJuXMydlJ,zHMqKxdxoqBO,RKad98cTxhSb,107.7,58.61,0.5441968430826369
31zFuJXG2mcz,biv80TWlCj5s,Ek6ADNUZ7ej9,148.98,31.76,0.21318297758088336
YIE40fPRStc5,Sr7PutUF6W74,a2Z36gRD1w1y,56.5,8.6,0.15221238938053097
18z5rkbfb5pl,lFR4yBcCImkh,nKBsxjDoWKEM,47.84,51.45,1.0754598662207357
BhmB4IGxlzoH,NsfeYmlD6FXr,0IrmNDkZ8lJi,127.77,34.33,0.2686859200125225
1hkyPm4Cxp5U,ODyJoa9m6vXF,3f1YtqXDwmbg,1069.36,87.42,0.08174983167502058
GwHAEBprhKhP,Yp2Fou0xOXx3,YlP5976VHgAM,345.6,3.81,0.011024305555555555
oLyOKZMeFxHp,IBpw1Pwqy2fw,UOGIrJtSldvd,311.0,39.07,0.12562700964630225
lhfTPeq87E91,Ok0VLwZ27Ahk,Hk6sj228ERfx,411.0,18.83,0.045815085158150845
KseDiGhx3Bvc,0xDe9tkadV5K,IjlpYfhUbRQs,590.82,92.35,0.15630818184895567
s1aLzEWrisgd,Xp5ihPbLReV5,vvethwFmpcc6,60.09,30.04,0.49991679147944745
9xQyTlzgFBYL,SESkOgF0nWnh,YVBAT3QqF9Qj,89.1,12.0,0.13468013468013468
YWaHPElgLJuK,3sS0aD78L6HF,hnGt5LdR3vV3,849.5,56.94,0.06702766333137139
Upx6k238b87X,lthgSUzeis6U,A7s2wiNKJ3HW,114.62,73.28,0.6393299598673878
2SBvQxeb4oa1,aAsTdEYzIfvv,8cMMpAAFEsxE,129.99,12.28,0.09446880529271481
GVh7bVfit41o,jnEQEVEWech0,kT4UPkqxjZhU,74.49,17.44,0.23412538595784674
bPOIJN8QqYOB,ebLueQmnpmkI,1B2xMd2eH2aU,1989.0,41.76,0.02099547511312217
it8UhlIpo1Jx,1ooXiSaLaT9C,3jwvL6ihC45G,24.1,34.33,1.4244813278008297
Bld2Roj9RoPO,sNIVzaaPz02k,3ujXEvDXLdVS,136.9,53.72,0.39240321402483563
JPUGYC7ZJvYz,MsN3WijLjSsu,vjJ7Vc2lwVIM,81.9,64.8,0.7912087912087912
zumCdTSfhcnI,5VQN515KfaRL,smK689qrlIx3,127.77,47.55,0.3721530875792439
awX2nHPmpTqo,ukWvPJsCTLos,HQ4j3Fr6B61e,1094.04,64.55,0.059001499031114034
Mmx7FRirDmYa,nv3e2A1n8Vnz,Ko3LWNo5BK3H,692.0,48.77,0.07047687861271677
8uCFXGi3aRDV,Z3e6WD4uBE1B,dHUHvmn8Gewy,56.89,52.93,0.9303919845315521
4oCjjL5Tk4W6,I9VSFFdB9y8u,QEcBxg0tQry2,498.99,140.52,0.28160884987675106
T4AI4XkFdkRE,bzuux5q6sc7C,DQDmbEDffCF1,527.9,30.16,0.0571320325819284
awGhbTz6lxsx,bw4D1I6O0ayl,K0qPVGdA91KO,620.1,48.75,0.07861635220125786
7IkPsjD6EjK4,SeW2lg8f8CMx,56DLys9ECuwq,172.99,12.28,0.07098676224059193
FopcokMkpOEr,x2473gHktSB1,VjbLhhR5I7ly,568.0,0.2,0.00035211267605633805
3bions9YiGCx,EjDamLWRoDFU,MLVXenMVTu9n,26.77,83.46,3.117669032499066
Nt8rdUpqe5df,mqxyEbsdOU91,749RWLvjL33b,149.94,95.31,0.6356542617046819
fFaBWtzg8YR2,SWSRWeTjq3UF,cELl7ZS16z8q,679.0,149.06,0.21952871870397644
re8ipms0dxOv,M9Rq7Nx8etjk,X6sOuk28jDFW,358.99,82.93,0.23100922031254353
Mo2TQ3DeA0Pr,T04Mxb5gFcXd,2jTASjIU2rIf,509.99,70.82,0.13886546795035196
Us8dQEDFcznV,DpWUbvbMyotj,IEyfJqBLbCtG,265.9,67.11,0.25238811583301995
PVz9rm0bZUOV,gbBCCBM5UK7Y,qo7WQLcKPPIO,128.99,41.93,0.3250639584463912
7LnTHGqyveiJ,dDc3AWhsUOnD,6RBm8XoBSX9U,570.0,82.44,0.14463157894736842
Z2NY8gbUf3NE,Jxj0ANSzknDP,Ek6ADNUZ7ej9,284.1,131.01,0.46114044350580774
joGsYugnp2r7,KrFDJTDwAQ5F,rH2EKLLsqvkB,162.7,29.37,0.18051628764597422
hvtFUWIiQNRQ,XR6M8392KQ22,a2Z36gRD1w1y,849.0,33.35,0.03928150765606596
0aeAWVTujWuo,fWVGVg0I9HK2,YVBAT3QqF9Qj,19.3,38.52,1.9958549222797928
zJVQKoSIt6Bg,keqQnsus6eph,8Sgfr15KsKGr,148.5,51.52,0.34693602693602693
epmGQo73Fxb7,88GpxXs4ND4u,XLxN4hdOlYco,820.0,49.72,0.06063414634146341
XrTjh1XmlQWn,hvR4FDaH3UWu,l1pYW6GBnPMr,820.0,32.34,0.03943902439024391
zF4epFH3VpqM,xPqE62V8h5wN,oqejBC0typqo,459.0,26.72,0.05821350762527233
Mw3XpePuX16l,dSGLmaLkJwte,fB7DhY9hwBnO,692.0,28.69,0.04145953757225434
GFMLk4SpB93C,jhtmjLPCjgh9,quRHu0B8Aaes,820.05,30.24,0.03687580025608195
9kw5DhrjyWGw,7ymC4wrimXhe,K0qPVGdA91KO,1094.04,13.5,0.012339585389930898
tNmurLYtxX5J,pT0aEYmFSjGY,VGN6p3F64fCm,95.03,56.66,0.5962327685993897
hvsPDoFmLWrP,JT0Bb97AC5IL,N32MgQgsAb11,117.56,29.21,0.24846886696155154
gvTMBJ3BNExO,boRbMD8hS1q3,A7s2wiNKJ3HW,104.99,39.84,0.37946471092485
QnBN61FYeFtH,QuOHkpAN2h1o,vuQ7MTHedI0Y,103.64,13.64,0.1316094172134311
jhguaxxTU0GG,9WD8qDW1LAef,CYe0rVOTbNZ3,193.25,26.34,0.13630012936610608
PQRh6ECWmxz1,qokqKT1Sad1C,yHsOFiqVrV1u,34.0,87.87,2.5844117647058824
TXmG7ErcwMvR,VFKqopsYepY6,4CUYuEcsAfEP,26.91,31.33,1.1642512077294684
82p6YSHbgnW6,8HksJ3p8YxC5,K0qPVGdA91KO,104.99,5.49,0.05229069435184304
zNWDivvg0nBx,GLHMptKfn5EI,Rf2xDljNLyHA,34.0,53.16,1.5635294117647058
Ba1B4l06lmEo,5WDe08xnaM1R,A7s2wiNKJ3HW,719.0,43.89,0.06104311543810848
mPqgdZJzEWve,FfeUwHiAgOED,Cyl6PGvB25KG,42.89,61.32,1.4297038936815107
eGDk4T2jTF2g,WbTXtdP3Iskx,2HgT2MWHngsN,310.9,32.34,0.10402058539723386
1gVqmuVu4jsu,wJ8PaN0RqdIT,bI5cDrYjs9Qa,162.7,47.99,0.29496004917025204
wpLFPvwPLzHn,I6YZwTUhy4Np,pggIWCvRKzNV,509.99,6.56,0.012862997313672816
or0bhmhFiRGa,hoFRvSkFE7Xv,2jTASjIU2rIf,420.07,17.44,0.04151689004213584
Y4ykDR7aKcfp,tMDgPxkGeuVg,JnBNiGbt4dPz,182.9,30.24,0.1653362493165664
INrLol8Mao85,ZDzbFumt4PjR,J5mbAT2ter8c,121.35,2.74,0.02257931602801813
1SWvZLeAgYdN,HKYErk7xxH7k,xurj8NCrHlmp,33.2,82.61,2.4882530120481925
jmvaqNUkdjGy,kpaWBO7LJ3AD,0TGBD26I0208,718.9,12.91,0.017957991375712894
Jpz6PdfjQjbo,IVKkyUNXzfiv,ww2Z1B2PFAzV,389.89,142.47,0.3654107568801457
2MpPsWbVpJd5,5AQAaTcrihWU,ISzYkIh85JS5,145.99,6.87,0.04705801767244332
VVbGokcAtiLj,qtT1cAYXUy8Z,dPgh591KNQAz,58.6,52.58,0.8972696245733788
C5gruEOXG6fC,rKXoWNJxVSE7,0Mzbc3aACMOQ,359.6,65.35,0.18172969966629585
ulLwRt8YnJLx,JvOArQ7MN1OK,hnGt5LdR3vV3,509.99,42.06,0.08247220533735956
4GSu1gcD8Cie,E9XKJWCUsx9I,24mjkJMrK51h,49.38,103.12,2.0882948562170918
7vTkhre5jkTe,s284eb92Zw1i,UmQttOWjmUMt,100.0,17.5,0.175
1h4TX8HXpyUk,HRXu29GwfAUj,Uhxp4jLBVzJq,100.0,22.52,0.22519999999999998
1EfxsQs3mupj,hpFcwfaGMKse,O04i82YS0uAJ,53.99,171.88,3.1835525097240227
QmAvAfzjXqrZ,NITpNPLbvUcS,qD2T8pXdyQH2,83.89,42.76,0.509715103111217
eqQnogAa8T7e,ymZvN9XtTHxn,Kvozkx4dDVxL,329.2,12.28,0.037302551640340215
J01qgJL2rCYe,lPFR2RELofXN,X7wb4RXxnp7y,820.05,38.66,0.04714346686177672
5n7lV7YLCsZK,KsJ0qytYsZlU,2a07LobkzHUx,434.99,83.6,0.19218832616841766
9JhGuvRYOcIe,GvBzGCvvIC2D,v4i9GZGfxgTZ,679.0,28.56,0.04206185567010309
Jncd6LndDtOe,lXKmOir2Ulub,JX4iwTS6jjJU,181.56,32.34,0.17812293456708528
hGy5URcZm1ee,1UtSeJzoix4W,y8JZWLCav7Uo,22.3,16.3,0.7309417040358744
Ati0iJoO1nLv,WNlHpHCpYrRu,pgzEZp7qYHHI,34.36,10.6,0.3084982537834691
KHdXv0hbklm4,ywGdJ4ml7QdM,2ES2pcjMcu3D,66.89,4.49,0.06712513081178054
P9w5p3VxKybg,DrUO9n3zMNh1,OuYMuhcH3J8W,266.55,50.28,0.18863252673044456
6ToKvqVCe4Yw,uicu7Mpz6xlZ,V3iKL8r9W9NR,127.77,67.11,0.5252406668231979
